book,chapter,verse,query,retry_applied,raw_hit_count_initial,raw_hit_count_final,has_result_initial,items_count_initial,organic_items_count_initial,has_result_final,items_count_final,organic_items_count_final,log10_raw_hit_count,z_log10_raw_hit_count,minmax_log10_raw_hit_count,fusion_score,,,,,,,
Proverbs,25,6,Proverbs 25:6,FALSE,326000,326000,TRUE,9,9,TRUE,9,9,5.513219,-0.543116,0.756733,0.617832,,,,,,,
Proverbs,25,7,Proverbs 25:7,FALSE,235000,235000,TRUE,9,9,TRUE,9,9,5.37107,-0.777532,0.737222,0.590497,,,,,,,
Proverbs,25,8,Proverbs 25:8,FALSE,380000,380000,TRUE,9,9,TRUE,9,9,5.579785,-0.433343,0.765869,0.630632,,,,,,,
Proverbs,25,9,Proverbs 25:9,FALSE,398000,398000,TRUE,9,9,TRUE,9,9,5.599884,-0.400197,0.768628,0.634497,,,,,,,
Proverbs,25,10,Proverbs 25:10,FALSE,359000,359000,TRUE,10,10,TRUE,10,10,5.555096,-0.474057,0.762481,0.625884,,,,,,,
Proverbs,25,11,Proverbs 25:11,FALSE,525000,525000,TRUE,9,9,TRUE,9,9,5.72016,-0.201852,0.785137,0.657625,,,,,,,
Proverbs,25,12,Proverbs 25:12,FALSE,234000,234000,TRUE,9,9,TRUE,9,9,5.369218,-0.780586,0.736967,0.590141,,,,,,,
Proverbs,25,13,Proverbs 25:13,FALSE,240000,240000,TRUE,10,10,TRUE,10,10,5.380213,-0.762454,0.738477,0.592256,,,,,,,
Proverbs,25,14,Proverbs 25:14,FALSE,383000,383000,TRUE,8,8,TRUE,8,8,5.5832,-0.427711,0.766338,0.631289,,,,,,,
Proverbs,25,15,Proverbs 25:15,FALSE,209000,209000,TRUE,10,10,TRUE,10,10,5.320148,-0.861505,0.730232,0.580706,,,,,,,
Proverbs,25,16,Proverbs 25:16,FALSE,207000,207000,TRUE,9,9,TRUE,9,9,5.315972,-0.868392,0.729659,0.579903,,,,,,,
Proverbs,25,17,Proverbs 25:17,FALSE,168000,168000,TRUE,8,8,TRUE,8,8,5.225312,-1.017899,0.717215,0.562469,,,,,,,
Proverbs,25,18,Proverbs 25:18,FALSE,188000,188000,TRUE,9,9,TRUE,9,9,5.27416,-0.937344,0.72392,0.571862,,,,,,,
Proverbs,25,19,Proverbs 25:19,FALSE,162000,162000,TRUE,9,9,TRUE,9,9,5.209518,-1.043945,0.715047,0.559432,,,,,,,
Proverbs,25,20,Proverbs 25:20,FALSE,236000,236000,TRUE,9,9,TRUE,9,9,5.372914,-0.774491,0.737475,0.590852,,,,,,,
Proverbs,25,21,Proverbs 25:21,FALSE,380000,380000,TRUE,9,9,TRUE,9,9,5.579785,-0.433343,0.765869,0.630632,,,,,,,
Proverbs,25,22,Proverbs 25:22,FALSE,219000,219000,TRUE,10,10,TRUE,10,10,5.340446,-0.828033,0.733018,0.584609,,,,,,,
Proverbs,25,23,Proverbs 25:23,FALSE,419000,419000,TRUE,10,10,TRUE,10,10,5.622215,-0.363372,0.771693,0.638791,,,,,,,
Proverbs,25,24,Proverbs 25:24,FALSE,280000,280000,TRUE,8,8,TRUE,8,8,5.44716,-0.652053,0.747665,0.605129,,,,,,,
Proverbs,25,25,Proverbs 25:25,FALSE,392000,392000,TRUE,10,10,TRUE,10,10,5.593287,-0.411076,0.767723,0.633228,,,,,,,
Proverbs,25,26,Proverbs 25:26,FALSE,2840000,2840000,TRUE,10,10,TRUE,10,10,6.453318,1.007188,0.885769,0.798607,,,,,,,
Proverbs,25,27,Proverbs 25:27,FALSE,977000,977000,TRUE,9,9,TRUE,9,9,5.989895,0.242964,0.82216,0.709494,,,,,,,
Proverbs,25,28,Proverbs 25:28,FALSE,1090000,1090000,TRUE,8,8,TRUE,8,8,6.037427,0.321348,0.828684,0.718634,,,,,,,
Proverbs,26,1,Proverbs 26:1,FALSE,495000,495000,TRUE,9,9,TRUE,9,9,5.694606,-0.243993,0.781629,0.652711,,,,,,,
Proverbs,26,2,Proverbs 26:2,FALSE,723000,723000,TRUE,8,8,TRUE,8,8,5.859139,0.027336,0.804213,0.68435,,,,,,,
Proverbs,26,3,Proverbs 26:3,FALSE,752000,752000,TRUE,10,10,TRUE,10,10,5.876218,0.055501,0.806557,0.687634,,,,,,,
Proverbs,26,4,Proverbs 26:4,FALSE,381000,381000,TRUE,8,8,TRUE,8,8,5.580926,-0.431461,0.766026,0.630852,,,,,,,
Proverbs,26,5,Proverbs 26:5,FALSE,275000,275000,TRUE,8,8,TRUE,8,8,5.439334,-0.664958,0.746591,0.603624,,,,,,,
Proverbs,26,6,Proverbs 26:6,FALSE,242000,242000,TRUE,10,10,TRUE,10,10,5.383817,-0.75651,0.738971,0.592949,,,,,,,
Proverbs,26,7,Proverbs 26:7,FALSE,247000,247000,TRUE,9,9,TRUE,9,9,5.392699,-0.741864,0.74019,0.594657,,,,,,,
Proverbs,26,8,Proverbs 26:8,FALSE,192000,192000,TRUE,9,9,TRUE,9,9,5.283303,-0.922266,0.725175,0.573621,,,,,,,
Proverbs,26,9,Proverbs 26:9,FALSE,204000,204000,TRUE,8,8,TRUE,8,8,5.309632,-0.878847,0.728789,0.578683,,,,,,,
Proverbs,26,10,Proverbs 26:10,FALSE,330000,330000,TRUE,10,10,TRUE,10,10,5.518515,-0.534382,0.75746,0.61885,,,,,,,
Proverbs,26,11,Proverbs 26:11,FALSE,681000,681000,TRUE,8,8,TRUE,8,8,5.833148,-0.015526,0.800645,0.679352,,,,,,,
Proverbs,26,12,Proverbs 26:12,FALSE,491000,491000,TRUE,8,8,TRUE,8,8,5.691082,-0.249804,0.781146,0.652034,,,,,,,
Proverbs,26,13,Proverbs 26:13,FALSE,231000,231000,TRUE,10,10,TRUE,10,10,5.363614,-0.789827,0.736198,0.589064,,,,,,,
Proverbs,26,14,Proverbs 26:14,FALSE,271000,271000,TRUE,9,9,TRUE,9,9,5.432971,-0.675451,0.745718,0.602401,,,,,,,
Proverbs,26,15,Proverbs 26:15,FALSE,206000,206000,TRUE,10,10,TRUE,10,10,5.313869,-0.87186,0.72937,0.579498,,,,,,,
Proverbs,26,16,Proverbs 26:16,FALSE,287000,287000,TRUE,9,9,TRUE,9,9,5.457883,-0.634369,0.749137,0.607191,,,,,,,
Proverbs,26,17,Proverbs 26:17,FALSE,184000,184000,TRUE,9,9,TRUE,9,9,5.26482,-0.952746,0.722638,0.570066,,,,,,,
Proverbs,26,18,Proverbs 26:18,FALSE,403000,403000,TRUE,9,9,TRUE,9,9,5.605306,-0.391256,0.769372,0.63554,,,,,,,
Proverbs,26,19,Proverbs 26:19,FALSE,194000,194000,TRUE,10,10,TRUE,10,10,5.287804,-0.914844,0.725793,0.574486,,,,,,,
Proverbs,26,20,Proverbs 26:20,FALSE,262000,262000,TRUE,9,9,TRUE,9,9,5.418303,-0.69964,0.743705,0.59958,,,,,,,
Proverbs,26,21,Proverbs 26:21,FALSE,203000,203000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,26,22,Proverbs 26:22,FALSE,159000,159000,TRUE,10,10,TRUE,10,10,5.2014,-1.057332,0.713933,0.557871,,,,,,,
Proverbs,26,23,Proverbs 26:23,FALSE,144000,144000,TRUE,10,10,TRUE,10,10,5.158366,-1.128299,0.708026,0.549596,,,,,,,
Proverbs,26,24,Proverbs 26:24,FALSE,238000,238000,TRUE,10,10,TRUE,10,10,5.376579,-0.768447,0.737978,0.591557,,,,,,,
Proverbs,26,25,Proverbs 26:25,FALSE,174000,174000,TRUE,10,10,TRUE,10,10,5.240552,-0.992767,0.719307,0.5654,,,,,,,
Proverbs,26,26,Proverbs 26:26,FALSE,343000,343000,TRUE,10,10,TRUE,10,10,5.535295,-0.50671,0.759763,0.622077,,,,,,,
Proverbs,26,27,Proverbs 26:27,FALSE,5050000,5050000,TRUE,9,9,TRUE,9,9,6.703291,1.419415,0.920079,0.846675,,,,,,,
Proverbs,26,28,Proverbs 26:28,FALSE,1220000,1220000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,27,1,Proverbs 27:1,FALSE,1360000,1360000,TRUE,8,8,TRUE,8,8,6.133539,0.479845,0.841876,0.737116,,,,,,,
Proverbs,27,2,Proverbs 27:2,FALSE,671000,671000,TRUE,10,10,TRUE,10,10,5.826723,-0.026121,0.799764,0.678117,,,,,,,
Proverbs,27,3,Proverbs 27:3,FALSE,528000,528000,TRUE,9,9,TRUE,9,9,5.722635,-0.197771,0.785477,0.658101,,,,,,,
Proverbs,27,4,Proverbs 27:4,FALSE,508000,508000,TRUE,8,8,TRUE,8,8,5.705865,-0.225427,0.783175,0.654876,,,,,,,
Proverbs,27,5,Proverbs 27:5,FALSE,376000,376000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,27,6,Proverbs 27:6,FALSE,557000,557000,TRUE,8,8,TRUE,8,8,5.745856,-0.159477,0.788664,0.662567,,,,,,,
Proverbs,27,7,Proverbs 27:7,FALSE,177000,177000,TRUE,9,9,TRUE,9,9,5.247976,-0.980524,0.720326,0.566827,,,,,,,
Proverbs,27,8,Proverbs 27:8,FALSE,214000,214000,TRUE,9,9,TRUE,9,9,5.330416,-0.844574,0.731641,0.58268,,,,,,,
Proverbs,27,9,Proverbs 27:9,FALSE,648000,648000,TRUE,8,8,TRUE,8,8,5.811576,-0.0511,0.797684,0.675204,,,,,,,
Proverbs,27,10,Proverbs 27:10,FALSE,252000,252000,TRUE,10,10,TRUE,10,10,5.401402,-0.727511,0.741385,0.59633,,,,,,,
Proverbs,27,11,Proverbs 27:11,FALSE,364000,364000,TRUE,10,9,TRUE,10,9,5.561103,-0.464151,0.763305,0.62704,,,,,,,
Proverbs,27,12,Proverbs 27:12,FALSE,250000,250000,TRUE,9,9,TRUE,9,9,5.397942,-0.733218,0.74091,0.595665,,,,,,,
Proverbs,27,13,Proverbs 27:13,FALSE,295000,295000,TRUE,8,7,TRUE,8,7,5.469823,-0.614678,0.750776,0.609487,,,,,,,
Proverbs,27,14,Proverbs 27:14,FALSE,383000,383000,TRUE,10,10,TRUE,10,10,5.5832,-0.427711,0.766338,0.631289,,,,,,,
Proverbs,27,15,Proverbs 27:15,FALSE,182000,182000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,27,16,Proverbs 27:16,FALSE,221000,221000,TRUE,10,10,TRUE,10,10,5.344394,-0.821522,0.73356,0.585368,,,,,,,
Proverbs,27,17,Proverbs 27:17,FALSE,1130000,1130000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,27,18,Proverbs 27:18,FALSE,212000,212000,TRUE,9,9,TRUE,9,9,5.326338,-0.851298,0.731082,0.581896,,,,,,,
Proverbs,27,19,Proverbs 27:19,FALSE,527000,527000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,27,20,Proverbs 27:20,FALSE,153000,153000,TRUE,10,10,TRUE,10,10,5.184694,-1.084881,0.71164,0.554659,,,,,,,
Proverbs,27,21,Proverbs 27:21,FALSE,133000,133000,TRUE,9,8,TRUE,9,8,5.123855,-1.18521,0.703289,0.54296,,,,,,,
Proverbs,27,22,Proverbs 27:22,FALSE,152000,152000,TRUE,9,9,TRUE,9,9,5.181846,-1.089577,0.711249,0.554111,,,,,,,
Proverbs,27,23,Proverbs 27:23,FALSE,180000,180000,TRUE,10,10,TRUE,10,10,5.255275,-0.968487,0.721328,0.568231,,,,,,,
Proverbs,27,24,Proverbs 27:24,FALSE,145000,145000,TRUE,10,10,TRUE,10,10,5.161371,-1.123343,0.708439,0.550174,,,,,,,
Proverbs,27,25,Proverbs 27:25,FALSE,173000,173000,TRUE,10,10,TRUE,10,10,5.238049,-0.996895,0.718963,0.564918,,,,,,,
Proverbs,27,26,Proverbs 27:26,FALSE,227000,227000,TRUE,9,9,TRUE,9,9,5.356028,-0.802337,0.735157,0.587605,,,,,,,
Proverbs,27,27,Proverbs 27:27,FALSE,258000,258000,TRUE,9,9,TRUE,9,9,5.411621,-0.710659,0.742788,0.598295,,,,,,,
Proverbs,28,1,Proverbs 28:1,FALSE,2030000,2030000,TRUE,8,8,TRUE,8,8,6.307496,0.766715,0.865753,0.770566,,,,,,,
Proverbs,28,2,Proverbs 28:2,FALSE,397000,397000,TRUE,10,10,TRUE,10,10,5.598792,-0.401999,0.768478,0.634287,,,,,,,
Proverbs,28,3,Proverbs 28:3,FALSE,358000,358000,TRUE,8,8,TRUE,8,8,5.553884,-0.476055,0.762314,0.625652,,,,,,,
Proverbs,28,4,Proverbs 28:4,FALSE,230000,230000,TRUE,8,8,TRUE,8,8,5.36173,-0.792934,0.73594,0.588701,,,,,,,
Proverbs,28,5,Proverbs 28:5,FALSE,269000,269000,TRUE,8,7,TRUE,8,7,5.429754,-0.680757,0.745276,0.601782,,,,,,,
Proverbs,28,6,Proverbs 28:6,FALSE,409000,409000,TRUE,8,8,TRUE,8,8,5.611724,-0.380672,0.770253,0.636774,,,,,,,
Proverbs,28,7,Proverbs 28:7,FALSE,692000,692000,TRUE,10,10,TRUE,10,10,5.840107,-0.00405,0.801601,0.68069,,,,,,,
Proverbs,28,8,Proverbs 28:8,FALSE,308000,308000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,28,9,Proverbs 28:9,FALSE,382000,382000,TRUE,9,9,TRUE,9,9,5.582064,-0.429583,0.766182,0.63107,,,,,,,
Proverbs,28,10,Proverbs 28:10,FALSE,289000,289000,FALSE,0,0,FALSE,0,0,0,0,0,0,,,,,,,
Proverbs,28,11,Proverbs 28:11,FALSE,283000,283000,TRUE,9,9,TRUE,9,9,5.451788,-0.644421,0.748301,0.606019,,,,,,,
Proverbs,28,12,Proverbs 28:12,FALSE,388000,388000,TRUE,10,10,TRUE,10,10,5.588833,-0.418422,0.767111,0.632372,,,,,,,
Proverbs,28,13,Proverbs 28:13,FALSE,1050000,1050000,TRUE,10,10,TRUE,10,10,6.02119,0.294571,0.826456,0.715511,,,,,,,
Proverbs,28,14,Proverbs 28:14,FALSE,202000,202000,TRUE,9,9,TRUE,9,9,5.305354,-0.885903,0.728201,0.577861,,,,,,,
Proverbs,28,15,Proverbs 28:15,FALSE,374000,374000,TRUE,10,10,TRUE,10,10,5.572873,-0.444741,0.764921,0.629303,,,,,,,
Proverbs,28,16,Proverbs 28:16,FALSE,364000,364000,TRUE,10,10,TRUE,10,10,5.561103,-0.464151,0.763305,0.62704,,,,,,,
Proverbs,28,17,Proverbs 28:17,FALSE,277000,277000,TRUE,8,8,TRUE,8,8,5.442481,-0.659768,0.747023,0.604229,,,,,,,
Proverbs,28,18,Proverbs 28:18,FALSE,589000,589000,TRUE,10,10,TRUE,10,10,5.770116,-0.119471,0.791994,0.667232,,,,,,,
Proverbs,28,19,Proverbs 28:19,FALSE,773000,773000,TRUE,9,9,TRUE,9,9,5.88818,0.075227,0.808199,0.689935,,,,,,,
Proverbs,28,20,Proverbs 28:20,FALSE,520000,520000,TRUE,9,9,TRUE,9,9,5.716004,-0.208706,0.784566,0.656826,,,,,,,
Proverbs,28,21,Proverbs 28:21,FALSE,177000,177000,TRUE,9,8,TRUE,9,8,5.247976,-0.980524,0.720326,0.566827,,,,,,,
Proverbs,28,22,Proverbs 28:22,FALSE,150000,150000,TRUE,9,9,TRUE,9,9,5.176094,-1.099063,0.71046,0.553005,,,,,,,
Proverbs,28,23,Proverbs 28:23,FALSE,215000,215000,TRUE,9,9,TRUE,9,9,5.33244,-0.841235,0.731919,0.583069,,,,,,,
Proverbs,28,24,Proverbs 28:24,FALSE,128000,128000,TRUE,9,9,TRUE,9,9,5.107213,-1.212653,0.701005,0.53976,,,,,,,
Proverbs,28,25,Proverbs 28:25,FALSE,207000,207000,TRUE,9,9,TRUE,9,9,5.315972,-0.868392,0.729659,0.579903,,,,,,,
Proverbs,28,26,Proverbs 28:26,FALSE,253000,253000,TRUE,10,10,TRUE,10,10,5.403122,-0.724674,0.741621,0.596661,,,,,,,
Proverbs,28,27,Proverbs 28:27,FALSE,240000,240000,TRUE,9,9,TRUE,9,9,5.380213,-0.762454,0.738477,0.592256,,,,,,,
Proverbs,28,28,Proverbs 28:28,FALSE,298000,298000,TRUE,9,9,TRUE,9,9,5.474218,-0.607432,0.751379,0.610332,,,,,,,
Proverbs,29,1,Proverbs 29:1,FALSE,406000,406000,TRUE,9,9,TRUE,9,9,5.608527,-0.385944,0.769814,0.636159,,,,,,,
Proverbs,29,2,Proverbs 29:2,FALSE,641000,641000,TRUE,8,8,TRUE,8,8,5.806859,-0.058879,0.797037,0.674297,,,,,,,
Proverbs,29,3,Proverbs 29:3,FALSE,296000,296000,TRUE,10,10,TRUE,10,10,5.471293,-0.612255,0.750978,0.60977,,,,,,,
Proverbs,29,4,Proverbs 29:4,FALSE,224000,224000,TRUE,9,9,TRUE,9,9,5.35025,-0.811865,0.734364,0.586494,,,,,,,
Proverbs,29,5,Proverbs 29:5,FALSE,171000,171000,TRUE,9,9,TRUE,9,9,5.232999,-1.005223,0.71827,0.563947,,,,,,,
Proverbs,29,6,Proverbs 29:6,FALSE,158000,158000,TRUE,9,9,TRUE,9,9,5.19866,-1.06185,0.713557,0.557344,,,,,,,
Proverbs,29,7,Proverbs 29:7,FALSE,201000,201000,TRUE,9,9,TRUE,9,9,5.303198,-0.889458,0.727906,0.577446,,,,,,,
Proverbs,29,8,Proverbs 29:8,FALSE,185000,185000,TRUE,9,9,TRUE,9,9,5.267174,-0.948864,0.722961,0.570519,,,,,,,
Proverbs,29,9,Proverbs 29:9,FALSE,170000,170000,TRUE,9,9,TRUE,9,9,5.230451,-1.009423,0.717921,0.563457,,,,,,,
Proverbs,29,10,Proverbs 29:10,FALSE,236000,236000,TRUE,8,8,TRUE,8,8,5.372914,-0.774491,0.737475,0.590852,,,,,,,
Proverbs,29,11,Proverbs 29:11,FALSE,3610000,3610000,TRUE,8,8,TRUE,8,8,6.557507,1.179004,0.900069,0.818642,,,,,,,
Proverbs,29,12,Proverbs 29:12,FALSE,405000,405000,TRUE,10,10,TRUE,10,10,5.607456,-0.387711,0.769667,0.635953,,,,,,,
Proverbs,29,13,Proverbs 29:13,FALSE,392000,392000,TRUE,10,10,TRUE,10,10,5.593287,-0.411076,0.767723,0.633228,,,,,,,
Proverbs,29,14,Proverbs 29:14,FALSE,167000,167000,TRUE,9,9,TRUE,9,9,5.222719,-1.022175,0.716859,0.561971,,,,,,,
Proverbs,29,15,Proverbs 29:15,FALSE,212000,212000,TRUE,9,9,TRUE,9,9,5.326338,-0.851298,0.731082,0.581896,,,,,,,
Proverbs,29,16,Proverbs 29:16,FALSE,173000,173000,TRUE,9,9,TRUE,9,9,5.238049,-0.996895,0.718963,0.564918,,,,,,,
Proverbs,29,17,Proverbs 29:17,FALSE,169000,169000,TRUE,9,9,TRUE,9,9,5.227889,-1.013648,0.717569,0.562965,,,,,,,
Proverbs,29,18,Proverbs 29:18,FALSE,468000,468000,TRUE,8,8,TRUE,8,8,5.670247,-0.284163,0.778286,0.648027,,,,,,,
Proverbs,29,19,Proverbs 29:19,FALSE,149000,149000,TRUE,9,9,TRUE,9,9,5.173189,-1.103854,0.710061,0.552446,,,,,,,
Proverbs,29,20,Proverbs 29:20,FALSE,162000,162000,TRUE,10,10,TRUE,10,10,5.209518,-1.043945,0.715047,0.559432,,,,,,,
Proverbs,29,21,Proverbs 29:21,FALSE,93200,93200,TRUE,10,9,TRUE,10,9,4.969421,-1.439885,0.682092,0.513263,,,,,,,
Proverbs,29,22,Proverbs 29:22,FALSE,192000,192000,TRUE,9,9,TRUE,9,9,5.283303,-0.922266,0.725175,0.573621,,,,,,,
Proverbs,29,23,Proverbs 29:23,FALSE,205000,205000,TRUE,9,9,TRUE,9,9,5.311756,-0.875345,0.72908,0.579092,,,,,,,
Proverbs,29,24,Proverbs 29:24,FALSE,112000,112000,TRUE,9,8,TRUE,9,8,5.049222,-1.308286,0.693045,0.528608,,,,,,,
Proverbs,29,25,Proverbs 29:25,FALSE,666000,666000,TRUE,9,9,TRUE,9,9,5.823475,-0.031477,0.799318,0.677492,,,,,,,
Proverbs,29,26,Proverbs 29:26,FALSE,179000,179000,TRUE,10,10,TRUE,10,10,5.252855,-0.972477,0.720996,0.567766,,,,,,,
Proverbs,29,27,Proverbs 29:27,FALSE,86700,86700,TRUE,9,9,TRUE,9,9,4.938024,-1.491661,0.677783,0.507226,,,,,,,
Proverbs,30,1,Proverbs 30:1,FALSE,891000,891000,TRUE,8,8,TRUE,8,8,5.949878,0.176972,0.816668,0.701799,,,,,,,
Proverbs,30,2,Proverbs 30:2,FALSE,627000,627000,TRUE,10,10,TRUE,10,10,5.797268,-0.074694,0.795721,0.672453,,,,,,,
Proverbs,30,3,Proverbs 30:3,FALSE,269000,269000,TRUE,9,9,TRUE,9,9,5.429754,-0.680757,0.745276,0.601782,,,,,,,
Proverbs,30,4,Proverbs 30:4,FALSE,528000,528000,TRUE,7,7,TRUE,7,7,5.722635,-0.197771,0.785477,0.658101,,,,,,,
Proverbs,30,5,Proverbs 30:5,FALSE,700000,700000,TRUE,8,8,TRUE,8,8,5.845099,0.004182,0.802286,0.68165,,,,,,,
Proverbs,30,6,Proverbs 30:6,FALSE,374000,374000,TRUE,9,9,TRUE,9,9,5.572873,-0.444741,0.764921,0.629303,,,,,,,
Proverbs,30,7,Proverbs 30:7,FALSE,280000,280000,TRUE,9,9,TRUE,9,9,5.44716,-0.652053,0.747665,0.605129,,,,,,,
Proverbs,30,8,Proverbs 30:8,FALSE,370000,370000,TRUE,10,10,TRUE,10,10,5.568203,-0.452442,0.76428,0.628405,,,,,,,
Proverbs,30,9,Proverbs 30:9,FALSE,234000,234000,TRUE,10,10,TRUE,10,10,5.369218,-0.780586,0.736967,0.590141,,,,,,,
Proverbs,30,10,Proverbs 30:10,FALSE,407000,407000,TRUE,10,10,TRUE,10,10,5.609595,-0.384183,0.769961,0.636364,,,,,,,
Proverbs,30,11,Proverbs 30:11,FALSE,453000,453000,TRUE,10,10,TRUE,10,10,5.656099,-0.307494,0.776344,0.645307,,,,,,,
Proverbs,30,12,Proverbs 30:12,FALSE,204000,204000,TRUE,10,10,TRUE,10,10,5.309632,-0.878847,0.728789,0.578683,,,,,,,
Proverbs,30,13,Proverbs 30:13,FALSE,168000,168000,TRUE,10,10,TRUE,10,10,5.225312,-1.017899,0.717215,0.562469,,,,,,,
Proverbs,30,14,Proverbs 30:14,FALSE,137000,137000,TRUE,10,10,TRUE,10,10,5.136724,-1.163988,0.705056,0.545434,,,,,,,
Proverbs,30,15,Proverbs 30:15,FALSE,337000,337000,TRUE,9,9,TRUE,9,9,5.527631,-0.519349,0.758711,0.620603,,,,,,,
Proverbs,30,16,Proverbs 30:16,FALSE,153000,153000,TRUE,10,10,TRUE,10,10,5.184694,-1.084881,0.71164,0.554659,,,,,,,
Proverbs,30,17,Proverbs 30:17,FALSE,381000,381000,TRUE,10,10,TRUE,10,10,5.580926,-0.431461,0.766026,0.630852,,,,,,,
Proverbs,30,18,Proverbs 30:18,FALSE,378000,378000,TRUE,8,8,TRUE,8,8,5.577493,-0.437122,0.765555,0.630191,,,,,,,
Proverbs,30,19,Proverbs 30:19,FALSE,383000,383000,TRUE,10,10,TRUE,10,10,5.5832,-0.427711,0.766338,0.631289,,,,,,,
Proverbs,30,20,Proverbs 30:20,FALSE,247000,247000,TRUE,10,10,TRUE,10,10,5.392699,-0.741864,0.74019,0.594657,,,,,,,
Proverbs,30,21,Proverbs 30:21,FALSE,386000,386000,TRUE,10,10,TRUE,10,10,5.586588,-0.422123,0.766803,0.63194,,,,,,,
Proverbs,30,22,Proverbs 30:22,FALSE,142000,142000,TRUE,10,10,TRUE,10,10,5.152291,-1.138316,0.707192,0.548428,,,,,,,
Proverbs,30,23,Proverbs 30:23,FALSE,102000,102000,TRUE,9,9,TRUE,9,9,5.008604,-1.375268,0.68747,0.520798,,,,,,,
Proverbs,30,24,Proverbs 30:24,FALSE,121000,121000,TRUE,10,10,TRUE,10,10,5.082789,-1.252931,0.697653,0.535063,,,,,,,
Proverbs,30,25,Proverbs 30:25,FALSE,121000,121000,TRUE,10,10,TRUE,10,10,5.082789,-1.252931,0.697653,0.535063,,,,,,,
Proverbs,30,26,Proverbs 30:26,FALSE,108000,108000,TRUE,9,9,TRUE,9,9,5.033428,-1.334332,0.690878,0.525571,,,,,,,
Proverbs,30,27,Proverbs 30:27,FALSE,132000,132000,TRUE,10,10,TRUE,10,10,5.120577,-1.190615,0.702839,0.542329,,,,,,,
Proverbs,30,28,Proverbs 30:28,FALSE,103000,103000,TRUE,10,10,TRUE,10,10,5.012841,-1.368281,0.688052,0.521612,,,,,,,
Proverbs,30,29,Proverbs 30:29,FALSE,97900,97900,TRUE,9,9,TRUE,9,9,4.990787,-1.40465,0.685025,0.517372,,,,,,,
Proverbs,30,30,Proverbs 30:30,FALSE,215000,215000,TRUE,9,8,TRUE,9,8,5.33244,-0.841235,0.731919,0.583069,,,,,,,
Proverbs,30,31,Proverbs 30:31,FALSE,1250000,1250000,TRUE,10,10,TRUE,10,10,6.09691,0.419441,0.836849,0.730072,,,,,,,
Proverbs,30,32,Proverbs 30:32,FALSE,383000,383000,TRUE,10,10,TRUE,10,10,5.5832,-0.427711,0.766338,0.631289,,,,,,,
Proverbs,30,33,Proverbs 30:33,FALSE,336000,336000,TRUE,10,10,TRUE,10,10,5.526341,-0.521477,0.758534,0.620355,,,,,,,
Proverbs,31,1,Proverbs 31:1,FALSE,2510000,2510000,TRUE,8,8,TRUE,8,8,6.399674,0.918724,0.878406,0.788292,,,,,,,
Proverbs,31,2,Proverbs 31:2,FALSE,371000,371000,TRUE,10,10,TRUE,10,10,5.569375,-0.450509,0.76444,0.62863,,,,,,,
Proverbs,31,3,Proverbs 31:3,FALSE,1160000,1160000,TRUE,9,9,TRUE,9,9,6.064458,0.365925,0.832395,0.723832,,,,,,,
Proverbs,31,4,Proverbs 31:4,FALSE,218000,218000,TRUE,9,9,TRUE,9,9,5.338458,-0.83131,0.732745,0.584227,,,,,,,
Proverbs,31,5,Proverbs 31:5,FALSE,199000,199000,TRUE,9,9,TRUE,9,9,5.298855,-0.89662,0.72731,0.576611,,,,,,,
Proverbs,31,6,Proverbs 31:6,FALSE,799000,799000,TRUE,9,9,TRUE,9,9,5.902547,0.09892,0.810171,0.692697,,,,,,,
Proverbs,31,7,Proverbs 31:7,FALSE,222000,222000,TRUE,9,9,TRUE,9,9,5.346355,-0.818289,0.733829,0.585745,,,,,,,
Proverbs,31,8,Proverbs 31:8,FALSE,855000,855000,TRUE,8,8,TRUE,8,8,5.931967,0.147435,0.814209,0.698354,,,,,,,
Proverbs,31,9,Proverbs 31:9,FALSE,212000,212000,TRUE,9,9,TRUE,9,9,5.326338,-0.851298,0.731082,0.581896,,,,,,,
Proverbs,31,10,Proverbs 31:10,FALSE,1510000,1510000,TRUE,8,8,TRUE,8,8,6.178977,0.554776,0.848113,0.745853,,,,,,,
Proverbs,31,11,Proverbs 31:11,FALSE,185000,185000,TRUE,10,10,TRUE,10,10,5.267174,-0.948864,0.722961,0.570519,,,,,,,
Proverbs,31,12,Proverbs 31:12,FALSE,314000,314000,TRUE,8,8,TRUE,8,8,5.496931,-0.569976,0.754497,0.6147,,,,,,,
Proverbs,31,13,Proverbs 31:13,FALSE,272000,272000,TRUE,9,9,TRUE,9,9,5.434571,-0.672814,0.745938,0.602708,,,,,,,
Proverbs,31,14,Proverbs 31:14,FALSE,233000,233000,TRUE,9,9,TRUE,9,9,5.367358,-0.783653,0.736712,0.589784,,,,,,,
Proverbs,31,15,Proverbs 31:15,FALSE,245000,245000,TRUE,9,9,TRUE,9,9,5.389168,-0.747686,0.739706,0.593978,,,,,,,
